Date,Open,High,Low,Close,Adj Close,Volume
2008-07-14,6.401429176330566,6.403571128845215,6.181428909301758,6.210000038146973,5.3096604347229,886054400
2008-07-15,6.159999847412109,6.204999923706055,5.942500114440918,6.058570861816406,5.180187225341797,1040043200
2008-07-16,6.07857084274292,6.1760711669921875,6.021429061889648,6.171785831451416,5.276987075805664,747790400
2008-07-17,6.2178568840026855,6.24928617477417,6.121070861816406,6.13607120513916,5.2464518547058105,757526000
2008-07-18,6.018570899963379,6.058928966522217,5.892857074737549,5.898213863372803,5.0430779457092285,868414400
2008-07-21,5.960713863372803,5.982142925262451,5.75428581237793,5.938929080963135,5.077890872955322,1360469600
2008-07-22,5.3214287757873535,5.812857151031494,5.233213901519775,5.786428928375244,4.947500705718994,1879592400
2008-07-23,5.892499923706055,6.013214111328125,5.769999980926514,5.937857151031494,5.076975345611572,1061768400
2008-07-24,5.868570804595947,5.9021430015563965,5.658928871154785,5.679643154144287,4.856196403503418,839619200
2008-07-25,5.728570938110352,5.8214287757873535,5.666070938110352,5.789999961853027,4.9505534172058105,633637200
2008-07-28,5.79785680770874,5.802499771118164,5.50071382522583,5.514286041259766,4.714813709259033,780712800
2008-07-29,5.550356864929199,5.694643020629883,5.487500190734863,5.610000133514404,4.796651363372803,684070800
2008-07-30,5.635000228881836,5.731785774230957,5.574285984039307,5.710000038146973,4.882153034210205,725183200
2008-07-31,5.626429080963135,5.7928571701049805,5.606429100036621,5.676785945892334,4.853754043579102,637498400
2008-08-01,5.710713863372803,5.713929176330566,5.5625,5.59499979019165,4.783824443817139,544639200
2008-08-04,5.5928568840026855,5.639286041259766,5.461071014404297,5.472499847412109,4.679085731506348,592527600
2008-08-05,5.550714015960693,5.742856979370117,5.529285907745361,5.737143039703369,4.905362129211426,688371600
2008-08-06,5.713213920593262,5.978570938110352,5.642857074737549,5.86392879486084,5.013763427734375,791408800
2008-08-07,5.811070919036865,5.933928966522217,5.767857074737549,5.841785907745361,4.994832992553711,672372400
2008-08-08,5.852142810821533,6.058928966522217,5.848214149475098,6.055356979370117,5.177437782287598,713997200
2008-08-11,6.0739288330078125,6.3035712242126465,6.059642791748047,6.19857120513916,5.29988956451416,891304400
2008-08-12,6.197143077850342,6.403213977813721,6.196785926818848,6.31178617477417,5.396690368652344,836278800
2008-08-13,6.356429100036621,6.4285712242126465,6.2821431159973145,6.403571128845215,5.475168704986572,842346400
2008-08-14,6.368928909301758,6.444643020629883,6.351428985595703,6.404285907745361,5.475778579711914,711300800
2008-08-15,6.394286155700684,6.419642925262451,6.251786231994629,6.276429176330566,5.366459846496582,708251600
2008-08-18,6.270357131958008,6.3503570556640625,6.207857131958008,6.2639288902282715,5.355772018432617,552014400
2008-08-19,6.2335710525512695,6.3239288330078125,6.13607120513916,6.197500228881836,5.298973560333252,616204400
2008-08-20,6.241786003112793,6.319285869598389,6.200356960296631,6.28000020980835,5.369511604309082,506951200
2008-08-21,6.2310709953308105,6.26607084274292,6.1389288902282715,6.224643230438232,5.322180271148682,539744800
2008-08-22,6.279285907745361,6.339285850524902,6.270357131958008,6.313929080963135,5.398521900177002,439611200
2008-08-25,6.291070938110352,6.293929100036621,6.130713939666748,6.162499904632568,5.26904821395874,484425200
2008-08-26,6.170000076293945,6.24571418762207,6.164642810821533,6.2014288902282715,5.302331924438477,445550000
2008-08-27,6.189642906188965,6.2771430015563965,6.1496429443359375,6.238214015960693,5.333784580230713,477780800
2008-08-28,6.260000228881836,6.294642925262451,6.169642925262451,6.204999923706055,5.305386066436768,431384800
2008-08-29,6.177143096923828,6.1964287757873535,6.037143230438232,6.054643154144287,5.176828384399414,599289600
2008-09-02,6.1571431159973145,6.1964287757873535,5.892857074737549,5.935357093811035,5.0748372077941895,780763200
2008-09-03,5.958570957183838,6.024285793304443,5.857142925262451,5.962856769561768,5.098348140716553,734834800
2008-09-04,5.9235711097717285,5.996786117553711,5.743214130401611,5.757856845855713,4.923070430755615,743386000
2008-09-05,5.663928985595703,5.800000190734863,5.630356788635254,5.720714092254639,4.8913116455078125,786884000
2008-09-08,5.877500057220459,5.8889288902282715,5.409286022186279,5.639999866485596,4.822301387786865,1045979200
2008-09-09,5.602142810821533,5.712856769561768,5.349643230438232,5.417142868041992,4.631753921508789,1245025600
2008-09-10,5.440000057220459,5.5353569984436035,5.314286231994629,5.414642810821533,4.629615783691406,973142800
2008-09-11,5.292142868041992,5.463929176330566,5.214285850524902,5.451786041259766,4.661375522613525,971135200
2008-09-12,5.38964319229126,5.38964319229126,5.232142925262451,5.319285869598389,4.548086166381836,793027200
2008-09-15,5.072500228881836,5.2746429443359375,5.012856960296631,5.012856960296631,4.286081790924072,920634400
2008-09-16,4.78071403503418,5.089285850524902,4.7196431159973145,4.99571418762207,4.271424293518066,1199836400
2008-09-17,4.946071147918701,4.946785926818848,4.565357208251953,4.565357208251953,3.9034624099731445,1200455200
2008-09-18,4.663214206695557,4.836785793304443,4.309999942779541,4.788928985595703,4.0946197509765625,1676253600
2008-09-19,5.0928568840026855,5.150000095367432,4.868214130401611,5.03249979019165,4.302878379821777,1430875600
2008-09-22,4.997857093811035,5.0089287757873535,4.666429042816162,4.680356979370117,4.001788139343262,856713200
2008-09-23,4.708929061889648,4.849999904632568,4.523571014404297,4.53000020980835,3.8732316493988037,1280364400
2008-09-24,4.5453572273254395,4.676785945892334,4.4696431159973145,4.596786022186279,3.9303348064422607,1047015200
2008-09-25,4.635714054107666,4.813929080963135,4.590000152587891,4.711785793304443,4.028661251068115,1006045600
2008-09-26,4.461071014404297,4.635714054107666,4.392857074737549,4.579999923706055,3.9159815311431885,1126451200
2008-09-29,4.2721428871154785,4.274285793304443,3.5924999713897705,3.7592859268188477,3.214256525039673,2622057200
2008-09-30,3.8660709857940674,4.107142925262451,3.796428918838501,4.059286117553711,3.4707632064819336,1626682400
2008-10-01,3.997143030166626,4.012856960296631,3.8353569507598877,3.8971428871154785,3.332127809524536,1296484000
2008-10-02,3.8575000762939453,3.885356903076172,3.5714290142059326,3.575000047683716,3.0566892623901367,1609364400
2008-10-03,3.7142860889434814,3.8035709857940674,3.380357027053833,3.4667859077453613,2.9641637802124023,2294398400
2008-10-06,3.2842860221862793,3.5278570652008057,3.1264290809631348,3.505000114440918,2.996837615966797,2107417200
2008-10-07,3.588571071624756,3.625,3.176785945892334,3.184286117553711,2.7226216793060303,1878772000
2008-10-08,3.068213939666748,3.440356969833374,3.059999942779541,3.2067859172821045,2.741858959197998,2207741200
2008-10-09,3.3339290618896484,3.421428918838501,3.0928568840026855,3.169286012649536,2.70979642868042,1617383600
2008-10-10,3.06071400642395,3.5714290142059326,3.0357139110565186,3.4571430683135986,2.9559192657470703,2219299600
2008-10-13,3.733928918838501,3.947499990463257,3.6078569889068604,3.937856912612915,3.366938591003418,1539076000
2008-10-14,4.1521430015563965,4.1571431159973145,3.6835711002349854,3.7171430587768555,3.1782240867614746,1980994400
2008-10-15,3.708570957183838,3.8214290142059326,3.4960711002349854,3.49821400642395,2.9910359382629395,1584175600
2008-10-16,3.563214063644409,3.6939289569854736,3.2764289379119873,3.6389288902282715,3.111348867416382,1980521200
2008-10-17,3.557142972946167,3.6442859172821045,3.067500114440918,3.4785709381103516,2.97424054145813,1762227600
2008-10-20,3.563570976257324,3.572499990463257,3.3442859649658203,3.515713930130005,3.0059988498687744,1549170000
2008-10-21,3.4625000953674316,3.496428966522217,3.255713939666748,3.2674999237060547,2.7937722206115723,2193660000
2008-10-22,3.4774999618530273,3.6160709857940674,3.3189289569854736,3.4596428871154785,2.958056688308716,2248808800
2008-10-23,3.4467859268188477,3.544642925262451,3.2821431159973145,3.508213996887207,2.9995858669281006,1675430400
2008-10-24,3.2260708808898926,3.496428966522217,3.2182140350341797,3.442142963409424,2.943093776702881,1590058400
2008-10-27,3.3953568935394287,3.486785888671875,3.2807140350341797,3.288928985595703,2.8120925426483154,1208771200
2008-10-28,3.4082140922546387,3.5892860889434814,3.29892897605896,3.568213939666748,3.050886869430542,1634133200
2008-10-29,3.6021430492401123,3.9121429920196533,3.5692861080169678,3.733928918838501,3.1925759315490723,1950978400
2008-10-30,3.865356922149658,4.006785869598389,3.8432140350341797,3.9657139778137207,3.390756607055664,1638089600
2008-10-31,3.835714101791382,3.9564290046691895,3.755000114440918,3.8424999713897705,3.2854068279266357,1659756000
2008-11-03,3.7832140922546387,3.8964290618896484,3.744999885559082,3.819999933242798,3.2661685943603516,1057938000
2008-11-04,3.9282140731811523,3.992500066757202,3.809643030166626,3.9639289379119873,3.3892300128936768,1398681200
2008-11-05,3.8896429538726807,3.9185709953308105,3.6782140731811523,3.68928599357605,3.1544060707092285,1256455200
2008-11-06,3.608928918838501,3.6707139015197754,3.5,3.539285898208618,3.026153087615967,1319074400
2008-11-07,3.544286012649536,3.566071033477783,3.4185709953308105,3.508570909500122,2.999891519546509,1095253600
2008-11-10,3.577500104904175,3.585714101791382,3.375,3.424285888671875,2.927826166152954,1123822000
2008-11-11,3.386070966720581,3.4703569412231445,3.2950000762939453,3.384643077850342,2.893930435180664,1224538000
2008-11-12,3.3010709285736084,3.3299999237060547,3.2146430015563965,3.2185709476470947,2.7519359588623047,1178976400
2008-11-13,3.2096428871154785,3.4442861080169678,3.072143077850342,3.4442861080169678,2.9449267387390137,1854087200
2008-11-14,3.3485710620880127,3.356786012649536,3.2142860889434814,3.2228569984436035,2.755600690841675,1405266800
2008-11-17,3.1600000858306885,3.233928918838501,3.116429090499878,3.1478569507598877,2.691474437713623,1162526400
2008-11-18,3.2014288902282715,3.249643087387085,3.1021430492401123,3.211071014404297,2.7455227375030518,1209695200
2008-11-19,3.1942861080169678,3.270714044570923,3.0789289474487305,3.0817859172821045,2.634981632232666,1171900800
2008-11-20,3.044286012649536,3.0875000953674316,2.857142925262451,2.874643087387085,2.457871437072754,1716814400
2008-11-21,2.9260709285736084,3.004286050796509,2.8264288902282715,2.9492859840393066,2.521692991256714,1569271200
2008-11-24,3.0432140827178955,3.385356903076172,3.0299999713897705,3.319643020629883,2.8383543491363525,1442257600
2008-11-25,3.379642963409424,3.382499933242798,3.148571014404297,3.242856979370117,2.772700548171997,1235292800
2008-11-26,3.2114291191101074,3.4017860889434814,3.2089290618896484,3.392857074737549,2.900953769683838,899836000
2008-11-28,3.382143020629883,3.3842859268188477,3.2807140350341797,3.309643030166626,2.8298041820526123,297774400
2008-12-01,3.260714054107666,3.2953569889068604,3.1757140159606934,3.1760709285736084,2.7155981063842773,923767600
2008-12-02,3.2153570652008057,3.308928966522217,3.0892860889434814,3.302500009536743,2.8236958980560303,1148722400
2008-12-03,3.192857027053833,3.436785936355591,3.171428918838501,3.424999952316284,2.928436279296875,1338680000
2008-12-04,3.372499942779541,3.4003570079803467,3.1807138919830322,3.2646429538726807,2.7913284301757812,1091370000
2008-12-05,3.226785898208618,3.374643087387085,3.1735711097717285,3.357142925262451,2.8704171180725098,1043795200
2008-12-08,3.4742860794067383,3.5999999046325684,3.421428918838501,3.561429023742676,3.045085906982422,1185142000
2008-12-09,3.5014290809631348,3.700000047683716,3.4717860221862793,3.573570966720581,3.055467128753662,1203496000
2008-12-10,3.495357036590576,3.5532140731811523,3.4464290142059326,3.507499933242798,2.9989752769470215,938047600
2008-12-11,3.476785898208618,3.6157140731811523,3.3867859840393066,3.392857074737549,2.900953769683838,1040617200
2008-12-12,3.31428599357605,3.5357139110565186,3.304642915725708,3.509643077850342,3.000808000564575,1041174400
2008-12-15,3.4282140731811523,3.4360709190368652,3.3214290142059326,3.3839290142059326,2.893319845199585,891758000
2008-12-16,3.356429100036621,3.445713996887207,3.3125,3.4082140922546387,2.9140846729278564,1093506400
2008-12-17,3.251070976257324,3.253571033477783,3.143570899963379,3.184286117553711,2.7226216793060303,1293860400
2008-12-18,3.189642906188965,3.243928909301758,3.1585710048675537,3.1939289569854736,2.7308669090270996,857416000
2008-12-19,3.2121429443359375,3.247857093811035,3.171428918838501,3.2142860889434814,2.748272180557251,801920000
2008-12-22,3.2149999141693115,3.2153570652008057,3.0246429443359375,3.062143087387085,2.618187427520752,844740400
2008-12-23,3.1024999618530273,3.138214111328125,3.067857027053833,3.0850000381469727,2.6377296447753906,635031600
2008-12-24,3.0764288902282715,3.080357074737549,3.0196430683135986,3.0371429920196533,2.596811532974243,271334000
2008-12-26,3.0942859649658203,3.122143030166626,3.044286012649536,3.064642906188965,2.6203248500823975,308324800
2008-12-29,3.0899999141693115,3.129286050796509,3.0382139682769775,3.0932140350341797,2.6447529792785645,686000000
2008-12-30,3.122143030166626,3.1446430683135986,3.0257139205932617,3.0817859172821045,2.634981632232666,967601600
2008-12-31,3.070357084274292,3.133570909500122,3.0478570461273193,3.0482139587402344,2.60627818107605,607541200
2009-01-02,3.067142963409424,3.2514290809631348,3.041429042816162,3.2410709857940674,2.771174192428589,746015200
2009-01-05,3.327500104904175,3.434999942779541,3.3110709190368652,3.377856969833374,2.8881278038024902,1181608400
2009-01-06,3.426785945892334,3.4703569412231445,3.299643039703369,3.322143077850342,2.840491533279419,1289310400
2009-01-07,3.2789289951324463,3.3035709857940674,3.2235710620880127,3.250356912612915,2.7791128158569336,753048800
2009-01-08,3.2296431064605713,3.3267860412597656,3.2157139778137207,3.31071400642395,2.8307197093963623,673500800
2009-01-09,3.3289289474487305,3.3350000381469727,3.2192859649658203,3.234999895095825,2.7659828662872314,546845600
2009-01-12,3.2307140827178955,3.249643087387085,3.12678599357605,3.166429042816162,2.7073540687561035,617716400
2009-01-13,3.1514289379119873,3.2049999237060547,3.0839290618896484,3.132499933242798,2.6783435344696045,798397600
2009-01-14,3.0799999237060547,3.1160709857940674,3.0257139205932617,3.047499895095825,2.6056668758392334,1021664000
2009-01-15,2.877500057220459,3.004286050796509,2.858928918838501,2.9778571128845215,2.546121597290039,1831634000
2009-01-16,3.010714054107666,3.01357102394104,2.871428966522217,2.940356969833374,2.5140576362609863,1047625600
2009-01-20,2.9260709285736084,2.9285709857940674,2.7928569316864014,2.7928569316864014,2.3879425525665283,919914800
2009-01-21,2.8353569507598877,2.9600000381469727,2.8324999809265137,2.958214044570923,2.5293264389038086,1089270000
2009-01-22,3.1442859172821045,3.2142860889434814,3.065000057220459,3.1557140350341797,2.6981921195983887,1409528400
2009-01-23,3.1007139682769775,3.2096428871154785,3.0892860889434814,3.1557140350341797,2.6981921195983887,763770000
2009-01-26,3.1735711097717285,3.248929023742676,3.1535708904266357,3.2014288902282715,2.737278938293457,692238400
2009-01-27,3.2210710048675537,3.2696430683135986,3.2049999237060547,3.240356922149658,2.7705636024475098,618038400
2009-01-28,3.2899999618530273,3.392857074737549,3.267857074737549,3.364285945892334,2.8765249252319336,861406000
2009-01-29,3.3246428966522217,3.369286060333252,3.307142972946167,3.3214290142059326,2.839881420135498,592729200
2009-01-30,3.307142972946167,3.3435709476470947,3.2146430015563965,3.2189290523529053,2.752241373062134,651478800
2009-02-02,3.182142972946167,3.2857139110565186,3.174999952316284,3.268213987350464,2.794382333755493,558247200
2009-02-03,3.2828569412231445,3.3350000381469727,3.2242860794067383,3.320713996887207,2.8392701148986816,599309200
2009-02-04,3.3292860984802246,3.4375,3.325000047683716,3.3410708904266357,2.856675386428833,808421600
2009-02-05,3.313214063644409,3.4732139110565186,3.307857036590576,3.444999933242798,2.9455370903015137,749246400
2009-02-06,3.4649999141693115,3.5714290142059326,3.4642860889434814,3.561429023742676,3.045085906982422,687209600
2009-02-09,3.5714290142059326,3.6785709857940674,3.5535709857940674,3.6610710620880127,3.130282163619995,715010800
2009-02-10,3.618928909301758,3.6610710620880127,3.4664289951324463,3.493928909301758,2.987372398376465,849060800
2009-02-11,3.441786050796509,3.511070966720581,3.4203569889068604,3.4578568935394287,2.9565300941467285,674973600
2009-02-12,3.422499895095825,3.5625,3.422499895095825,3.5453569889068604,3.031343698501587,817188400
2009-02-13,3.5353569984436035,3.5692861080169678,3.504286050796509,3.541429042816162,3.0279855728149414,608977600
2009-02-17,3.4596428871154785,3.4657139778137207,3.367142915725708,3.376070976257324,2.886601448059082,678238400
2009-02-18,3.3946430683135986,3.4232139587402344,3.311429023742676,3.370357036590576,2.881716251373291,684779200
2009-02-19,3.3346428871154785,3.3660709857940674,3.2182140350341797,3.237143039703369,2.767815351486206,922804400
2009-02-20,3.192857027053833,3.299999952316284,3.1785709857940674,3.257143020629883,2.7849159240722656,750316000
2009-02-23,3.273214101791382,3.2857139110565186,3.0896430015563965,3.1053569316864014,2.655136823654175,786982000
2009-02-24,3.12321400642395,3.2460711002349854,3.107142925262451,3.2232139110565186,2.7559053897857666,807105600
2009-02-25,3.2092859745025635,3.318571090698242,3.1875,3.255713939666748,2.7836947441101074,833053200
2009-02-26,3.2857139110565186,3.318571090698242,3.177143096923828,3.185357093811035,2.7235372066497803,629868400
2009-02-27,3.14035701751709,3.260714054107666,3.131071090698242,3.189642906188965,2.727201223373413,706658400
2009-03-02,3.1471428871154785,3.257143020629883,3.131071090698242,3.140713930130005,2.685365915298462,770929600
2009-03-03,3.1760709285736084,3.2407140731811523,3.13857102394104,3.1560709476470947,2.6984965801239014,724340400
2009-03-04,3.2207140922546387,3.313214063644409,3.194643020629883,3.256071090698242,2.78399920463562,741403600
2009-03-05,3.2307140827178955,3.2810709476470947,3.1589291095733643,3.1728570461273193,2.7128493785858154,706899200
2009-03-06,3.1549999713897705,3.1571431159973145,2.940356969833374,3.046428918838501,2.6047518253326416,1011147200
2009-03-09,3.0064289569854736,3.128571033477783,2.9489290714263916,2.9682140350341797,2.5378763675689697,698297600
2009-03-10,3.0310709476470947,3.184643030166626,3.012856960296631,3.1653571128845215,2.7064361572265625,844258800
2009-03-11,3.2074999809265137,3.35964298248291,3.1992859840393066,3.309999942779541,2.8301093578338623,846372800
2009-03-12,3.317857027053833,3.4492859840393066,3.2857139110565186,3.441071033477783,2.9421777725219727,768457200
2009-03-13,3.43928599357605,3.4714291095733643,3.393213987350464,3.4260709285736084,2.929351568222046,601168400
2009-03-16,3.447499990463257,3.4782140254974365,3.3635709285736084,3.4078569412231445,2.9137778282165527,797244000
2009-03-17,3.4014289379119873,3.560357093811035,3.3953568935394287,3.559286117553711,3.0432534217834473,786646000
2009-03-18,3.568213939666748,3.695713996887207,3.561429023742676,3.625714063644409,3.100050449371338,796037200
2009-03-19,3.637500047683716,3.68571400642395,3.580357074737549,3.629286050796509,3.1031038761138916,500180800
2009-03-20,3.646070957183838,3.682499885559082,3.5917859077453613,3.628213882446289,3.1021876335144043,695587200
2009-03-23,3.6682140827178955,3.8628571033477783,3.6339290142059326,3.8450000286102295,3.2875442504882812,666397200
2009-03-24,3.7985711097717285,3.9085710048675537,3.7639288902282715,3.8035709857940674,3.252121686935425,640612000
2009-03-25,3.8421430587768555,3.869999885559082,3.7092859745025635,3.8032140731811523,3.251816749572754,646618000
2009-03-26,3.8510708808898926,3.927856922149658,3.8421430587768555,3.92392897605896,3.355029582977295,616252000
2009-03-27,3.865356922149658,3.876070976257324,3.799999952316284,3.816071033477783,3.2628085613250732,492872800
2009-03-30,3.7325000762939453,3.750356912612915,3.6646430492401123,3.731786012649536,3.1907429695129395,502796000
2009-03-31,3.766071081161499,3.8375000953674316,3.75,3.754286050796509,3.209981679916382,570080000
2009-04-01,3.7174999713897705,3.892857074737549,3.7103569507598877,3.8817861080169678,3.3189971446990967,589372000
2009-04-02,3.9335711002349854,4.098214149475098,3.9207139015197754,4.025356769561768,3.4417519569396973,812366800
2009-04-03,4.078214168548584,4.147500038146973,4.054286003112793,4.142499923706055,3.541912317276001,636241200
2009-04-06,4.105000019073486,4.2410712242126465,4.045713901519775,4.2303571701049805,3.6170310974121094,658064400
2009-04-07,4.161786079406738,4.166786193847656,4.078214168548584,4.107142925262451,3.511681079864502,536580800
2009-04-08,4.122499942779541,4.1710710525512695,4.0921430587768555,4.154285907745361,3.5519888401031494,455630000
2009-04-09,4.229286193847656,4.285714149475098,4.212856769561768,4.270357131958008,3.6512324810028076,530756800
2009-04-13,4.286070823669434,4.320713996887207,4.25,4.2935709953308105,3.6710805892944336,389236400
2009-04-14,4.270357131958008,4.291786193847656,4.1875,4.2253570556640625,3.6127560138702393,454622000
2009-04-15,4.185713768005371,4.223214149475098,4.134285926818848,4.2014288902282715,3.592297077178955,412882400
2009-04-16,4.256785869598389,4.398213863372803,4.242499828338623,4.337500095367432,3.708641290664673,593446000
2009-04-17,4.32785701751709,4.4375,4.294642925262451,4.4078569412231445,3.768796443939209,497495600
2009-04-20,4.347499847412109,4.392499923706055,4.255713939666748,4.3035712242126465,3.6796305179595947,466466000
2009-04-21,4.246070861816406,4.362143039703369,4.235713958740234,4.348570823669434,3.7181053161621094,470685600
2009-04-22,4.379642963409424,4.476786136627197,4.32857084274292,4.3396430015563965,3.7104716300964355,938767200
2009-04-23,4.5221428871154785,4.5428571701049805,4.411070823669434,4.478570938110352,3.8292601108551025,945156800
2009-04-24,4.4514288902282715,4.46928596496582,4.391786098480225,4.425000190734863,3.783454418182373,540764000
2009-04-27,4.389286041259766,4.464285850524902,4.380713939666748,4.4546427726745605,3.8087987899780273,480690000
2009-04-28,4.4053568840026855,4.507500171661377,4.4021430015563965,4.425000190734863,3.783454418182373,455856800
2009-04-29,4.458929061889648,4.5303568840026855,4.422500133514404,4.46928596496582,3.821319103240967,458110800
2009-04-30,4.507856845855713,4.535714149475098,4.461429119110107,4.493928909301758,3.842388868331909,498489600
2009-05-01,4.492856979370117,4.569643020629883,4.492856979370117,4.544285774230957,3.8854455947875977,397516000
2009-05-04,4.579999923706055,4.723214149475098,4.559999942779541,4.716785907745361,4.032936096191406,609358400
2009-05-05,4.705357074737549,4.744999885559082,4.682857036590576,4.739643096923828,4.052477836608887,398255200
2009-05-06,4.761785984039307,4.767857074737549,4.650713920593262,4.732142925262451,4.046066761016846,473538800
2009-05-07,4.726070880889893,4.728213787078857,4.567856788635254,4.609285831451416,3.941021680831909,531776000
2009-05-08,4.6085710525512695,4.68678617477417,4.509285926818848,4.61392879486084,3.9449918270111084,467964000
2009-05-11,4.548929214477539,4.677143096923828,4.539999961853027,4.627500057220459,3.956594705581665,404658800
2009-05-12,4.627142906188965,4.632500171661377,4.401785850524902,4.443571090698242,3.7993340492248535,609481600
2009-05-13,4.400356769561768,4.429286003112793,4.263570785522461,4.267499923706055,3.6487886905670166,595971600
2009-05-14,4.277856826782227,4.411786079406738,4.275000095367432,4.39107084274292,3.754444122314453,447826400
2009-05-15,4.368570804595947,4.450714111328125,4.34321403503418,4.372142791748047,3.73826003074646,367567200
2009-05-18,4.418929100036621,4.525000095367432,4.341785907745361,4.523213863372803,3.86742901802063,458841600
2009-05-19,4.529285907745361,4.618214130401611,4.490714073181152,4.551785945892334,3.8918581008911133,372422400
2009-05-20,4.55821418762207,4.614643096923828,4.474999904632568,4.495357036590576,3.843611478805542,388584000
2009-05-21,4.4696431159973145,4.527856826782227,4.3889288902282715,4.434999942779541,3.7920053005218506,407946000
2009-05-22,4.430356979370117,4.434999942779541,4.348214149475098,4.375,3.7407028675079346,297998400
2009-05-26,4.455714225769043,4.672500133514404,4.448214054107666,4.670713901519775,3.9935429096221924,636927200
2009-05-27,4.7064290046691895,4.820713996887207,4.675356864929199,4.751786231994629,4.062861919403076,646422000
2009-05-28,4.76607084274292,4.835357189178467,4.715356826782227,4.8239288330078125,4.124545097351074,487552800
2009-05-29,4.835357189178467,4.853570938110352,4.7803568840026855,4.8503570556640625,4.1471428871154785,456534400
2009-06-01,4.873929023742676,4.999642848968506,4.857142925262451,4.976786136627197,4.255242347717285,452499600
2009-06-02,4.963929176330566,5.04785680770874,4.941071033477783,4.981785774230957,4.259516716003418,456223600
2009-06-03,5.0,5.039642810821533,4.966785907745361,5.033928871154785,4.304099082946777,565199600
2009-06-04,5.004642963409424,5.149285793304443,5.001429080963135,5.133571147918701,4.389294624328613,550634000
2009-06-05,5.189642906188965,5.228570938110352,5.114643096923828,5.166786193847656,4.417693614959717,632716000
2009-06-08,5.1364288330078125,5.151071071624756,4.979642868041992,5.137499809265137,4.3926544189453125,931652400
2009-06-09,5.13607120513916,5.1628570556640625,5.0196428298950195,5.097143173217773,4.35814905166626,676964400
2009-06-10,5.0814290046691895,5.083929061889648,4.939286231994629,5.0089287757873535,4.282723903656006,688623600
2009-06-11,4.98392915725708,5.055714130401611,4.948214054107666,4.998213768005371,4.273562431335449,524823600
2009-06-12,4.957499980926514,4.9678568840026855,4.8585710525512695,4.891786098480225,4.182565212249756,563085600
2009-06-15,4.857500076293945,4.89035701751709,4.817500114440918,4.86035680770874,4.155691623687744,539750400
2009-06-16,4.880713939666748,4.945356845855713,4.860713958740234,4.869643211364746,4.163631916046143,514805200
2009-06-17,4.881071090698242,4.908928871154785,4.804643154144287,4.8421430587768555,4.140119552612305,571412800
2009-06-18,4.8610711097717285,4.9285712242126465,4.84250020980835,4.8528571128845215,4.1492791175842285,427680400
2009-06-19,4.931070804595947,4.982142925262451,4.889286041259766,4.981429100036621,4.259210586547852,721856800
2009-06-22,5.023929119110107,5.055714130401611,4.868928909301758,4.906071186065674,4.194779396057129,634914000
2009-06-23,4.871428966522217,4.89107084274292,4.74571418762207,4.786070823669434,4.09217643737793,706532400
2009-06-24,4.836429119110107,4.910714149475098,4.816429138183594,4.864999771118164,4.15966272354126,485525600
2009-06-25,4.848214149475098,5.007143020629883,4.8289289474487305,4.994999885559082,4.270814418792725,589447600
2009-06-26,4.992499828338623,5.127142906188965,4.990714073181152,5.0871429443359375,4.349597930908203,439384400
2009-06-29,5.123570919036865,5.14107084274292,5.054999828338623,5.070356845855713,4.3352460861206055,567616000
2009-06-30,5.0921430587768555,5.135714054107666,5.064286231994629,5.086785793304443,4.349293231964111,434224000
2009-07-01,5.125,5.166429042816162,5.090000152587891,5.101070880889893,4.361506938934326,414178800
2009-07-02,5.044642925262451,5.101070880889893,4.992499828338623,5.00071382522583,4.275700092315674,370479200
2009-07-06,4.95357084274292,4.963929176330566,4.8660712242126465,4.950356960296631,4.232643127441406,498688400
2009-07-07,4.945713996887207,4.9885711669921875,4.82785701751709,4.835713863372803,4.134620666503906,461596800
2009-07-08,4.854286193847656,4.929999828338623,4.800714015960693,4.900713920593262,4.19019889831543,575929200
2009-07-09,4.920000076293945,4.928214073181152,4.854642868041992,4.869999885559082,4.163937091827393,343025200
2009-07-10,4.869286060333252,4.963213920593262,4.868570804595947,4.947143077850342,4.2298970222473145,445275600
2009-07-13,4.9835710525512695,5.083570957183838,4.911786079406738,5.083570957183838,4.34654426574707,483501200
2009-07-14,5.072500228881836,5.1135711669921875,5.041429042816162,5.081070899963379,4.3444061279296875,347247600
2009-07-15,5.179999828338623,5.25,5.154285907745361,5.24571418762207,4.4851789474487305,485587200
2009-07-16,5.205714225769043,5.286428928375244,5.1989288330078125,5.268570899963379,4.50472354888916,393570800
2009-07-17,5.324285984039307,5.429286003112793,5.30821418762207,5.419642925262451,4.633891582489014,602154000
2009-07-20,5.473928928375244,5.537143230438232,5.3889288902282715,5.461071014404297,4.669315814971924,735526400
2009-07-21,5.474643230438232,5.479642868041992,5.348214149475098,5.411070823669434,4.62656307220459,874781600
2009-07-22,5.635356903076172,5.668929100036621,5.575356960296631,5.5978569984436035,4.7862677574157715,874104000
2009-07-23,5.593928813934326,5.658570766448975,5.555714130401611,5.6364288330078125,4.819248676300049,526962800
2009-07-24,5.6053571701049805,5.714285850524902,5.589285850524902,5.713929176330566,4.8855109214782715,438362400
2009-07-27,5.7203569412231445,5.74571418762207,5.616428852081299,5.7178568840026855,4.888869285583496,433311200
2009-07-28,5.674285888671875,5.7178568840026855,5.628571033477783,5.714285850524902,4.885817527770996,363554800
2009-07-29,5.675000190734863,5.7303571701049805,5.651785850524902,5.715356826782227,4.8867316246032715,382158000
